schid,x2schoolcli,c2caseload,Freq,stu_id,x1txmth,x1txmsem,x1txmscr,x1txmtscor,x1ses,x2txmth,x2txmsem,x2txmscr,x2x1txmscr,x2txmtscor,x2ses,x1schoolcli,x1coupertea,x1coupercou,x1couperpri,c2numgrads
264,0.82,360,26,23023,1.4608,0.2279,57.9196,65.915,1.4801,2.5309,0.2481,97.4116,80.1194,67.5007,1.0326,0.16,0.37,-0.21,NA,200
264,0.82,360,26,22736,NA,NA,40.27100024,NA,NA,0.5425,0.3281,64.6277,NA,49.9667,-0.7381,0.16,0.37,-0.21,NA,320
264,0.82,360,26,13354,0.338,0.2646,44.5024,54.259,-0.4348,0.5141,0.383,64.1383,61.0728,49.7159,0.5497,0.16,0.37,-0.21,NA,550
264,0.82,360,26,15054,0.0788,0.2445,41.1787,51.5686,0.6427,0.266,0.38,59.804,56.4592,47.5281,1.3362,0.16,0.37,-0.21,NA,NA
264,0.82,360,26,22652,0.738,0.2521,49.3837,58.412,0.2794,2.0961,0.2538,91.0639,67.9498,63.6664,0.9708,0.16,0.37,-0.21,NA,600
264,0.82,360,26,18561,-0.7369,0.2877,29.1635,43.1002,0.0507,-0.772,0.4556,40.7472,41.3316,38.3749,0.1353,0.16,0.37,-0.21,NA,425
264,0.82,360,26,31675,0.4115,0.2561,45.413,55.0221,1.332,1.308309732,NA,NA,NA,NA,NA,0.16,0.37,-0.21,NA,300
265,1.37,360,20,34082,2.4518,0.2945,67.4374,76.2034,0.3829,2.6653,0.2468,99.2008,96.3289,68.6854,0.3631,NA,-2,-1.45,-2.47,250
265,1.37,360,20,28560,NA,NA,30.36875341,NA,NA,-0.1249,0.3574,52.7081,NA,44.0811,-0.2524,NA,-2,-1.45,-2.47,160
265,1.37,360,20,10053,0.3907,0.2425,45.1561,54.806,0.9842,1.33429574,NA,NA,NA,NA,NA,NA,-2,-1.45,-2.47,NA
265,1.37,360,20,16607,1.7616,0.2289,61.3109,69.0383,-0.5628,2.392,0.2476,95.4927,85.4025,66.276,-0.42,NA,-2,-1.45,-2.47,200
265,1.37,360,20,33515,0.9277,0.2525,51.6535,60.381,1.9489,2.8157,0.2887,101.142,71.1235,70.012,0.6779,NA,-2,-1.45,-2.47,90
265,1.37,360,20,18736,NA,NA,30.85009436,NA,NA,-0.0835,0.4109,53.4812,NA,44.446,-0.5501,NA,-2,-1.45,-2.47,210
265,1.37,360,20,11119,0.2494,0.275,43.3907,53.3396,-0.5377,0.893,0.2842,70.5445,59.5105,53.057,0.7016,NA,-2,-1.45,-2.47,NA
265,1.37,360,20,20184,-0.4684,0.299,33.1424,45.8873,-0.43,0.7313,0.3101,67.8363,46.1738,51.6311,-0.0459,NA,-2,-1.45,-2.47,110
265,1.37,360,20,11022,1.6232,0.227,59.774,67.6006,0.1058,1.9402,0.2378,88.4981,82.9591,62.2918,0.3513,NA,-2,-1.45,-2.47,550
265,1.37,360,20,19756,-0.1073,0.2509,38.6016,49.6366,-0.1629,0.8906,0.3524,70.5046,53.0376,53.0359,0.2765,NA,-2,-1.45,-2.47,450
265,1.37,360,20,14444,0.1402,0.2724,41.9884,52.2061,-0.5585,0.4688,0.3186,63.3548,57.565,49.3161,0.3176,NA,-2,-1.45,-2.47,NA
265,1.37,360,20,11027,1.8584,0.2314,62.3469,70.0428,0.1187,2.5262,0.2833,97.3483,87.0947,67.4595,-0.1795,NA,-2,-1.45,-2.47,NA
265,1.37,360,20,18841,1.7082,0.2397,60.724,68.4834,0.1896,2.668,0.2649,99.2362,84.4598,68.7092,0.3625,NA,-2,-1.45,-2.47,380
265,1.37,360,20,12047,1.0272,0.2609,52.8365,61.4142,-0.0655,1.3025,0.2602,77.4045,72.7824,56.6678,-0.3113,NA,-2,-1.45,-2.47,380
265,1.37,360,20,10609,-1.0894,0.2284,24.7914,39.4414,1.0269,0.3514,0.3739,61.309,36.0255,48.2815,0.994,NA,-2,-1.45,-2.47,100
265,1.37,360,20,15175,0.3,0.2461,44.0276,53.8645,0.9351,0.4922,0.3474,63.7608,60.404,49.523,0.9195,NA,-2,-1.45,-2.47,160
265,1.37,360,20,23815,0.3932,0.226,45.1879,54.8327,0.7275,2.7395,0.2981,100.167,62.0409,69.3403,0.7671,NA,-2,-1.45,-2.47,NA
265,1.37,360,20,16758,-0.0827,0.2843,38.953,49.8914,0.4529,0.8304,0.325,69.4989,53.4956,52.505,0.4623,NA,-2,-1.45,-2.47,550
265,1.37,360,20,23045,NA,NA,39.14925661,NA,NA,0.6706,0.3389,66.8108,NA,51.0955,0.6688,NA,-2,-1.45,-2.47,280
265,1.37,360,20,18789,NA,NA,30.13521184,NA,NA,-0.1448,0.3328,52.333,NA,43.9051,0.3186,NA,-2,-1.45,-2.47,190
266,1.65,360,20,26059,1.2664,0.2235,55.6578,63.8974,0.4073,1.8791,0.2657,87.4534,76.7939,61.7532,0.4039,0.29,1.56,1.15,1.1,30
266,1.65,360,20,32721,1.2188,0.2215,55.0983,63.4025,1.012,2.2333,0.2493,93.1852,75.9893,64.8763,1.1119,0.29,1.56,1.15,1.1,NA
266,1.65,360,20,34358,0.2322,0.2494,43.1719,53.1606,-0.7581,0.6864,0.3693,67.0795,59.2048,51.2356,-0.4742,0.29,1.56,1.15,1.1,260
266,1.65,360,20,33516,-0.9391,0.2809,26.5316,41.0017,0.6915,0.9793,0.2656,71.9831,38.1382,53.8179,0.9669,0.29,1.56,1.15,1.1,NA
266,1.65,360,20,31408,1.3304,0.2813,56.4065,64.5619,-0.4468,2.5078,0.2731,97.0976,77.8806,67.2969,0.4186,0.29,1.56,1.15,1.1,150
266,1.65,360,20,30554,-0.3848,0.2824,34.4337,46.7554,-0.594,0.967007136,NA,NA,NA,NA,NA,0.29,1.56,1.15,1.1,50
266,1.65,360,20,31494,1.2577,0.2409,55.5559,63.8071,1.1372,2.1391,0.2724,91.7421,76.6469,64.0453,0.8361,0.29,1.56,1.15,1.1,150
266,1.65,360,20,27710,0.9832,0.2308,52.3134,60.9568,1.2324,2.2682,0.2717,93.7055,72.0479,65.1844,0.8449,0.29,1.56,1.15,1.1,130
266,1.65,360,20,34543,0.7659,0.2601,49.719,58.7017,-0.0655,1.6836,0.2633,84.0266,68.4189,60.0293,0.2351,0.29,1.56,1.15,1.1,150
266,1.65,360,20,10616,-0.5764,0.2654,31.4941,44.7665,0.3672,0.73,0.2921,67.814,44.1611,51.6194,0.7981,0.29,1.56,1.15,1.1,NA
266,1.65,360,20,23399,-0.2404,0.2629,36.6404,48.2548,-0.6553,0.7017,0.3288,67.337,50.5237,51.3699,-0.4101,0.29,1.56,1.15,1.1,100
266,1.65,360,20,27452,1.2972,0.2433,56.0186,64.2173,0.525,2.2086,0.2486,92.813,77.316,64.6587,0.6319,0.29,1.56,1.15,1.1,200
266,1.65,360,20,30519,1.1578,0.2467,54.3806,62.7696,-0.8455,1.1323,0.2678,74.5383,74.9647,55.1677,0.7096,0.29,1.56,1.15,1.1,130
266,1.65,360,20,32652,1.3858,0.2207,57.0512,65.1366,1.2556,2.4126,0.2631,95.7824,78.8269,66.4575,1.6604,0.29,1.56,1.15,1.1,450
266,1.65,360,20,23746,0.597,0.2437,47.6801,56.9476,1.93,2.4666,0.2911,96.5333,65.5597,66.9338,1.67,0.29,1.56,1.15,1.1,550
266,1.65,360,20,34905,0.4969,0.2776,46.4613,55.9085,1.4332,1.184,0.3133,75.4049,63.841,55.6234,1.3568,0.29,1.56,1.15,1.1,NA
266,1.65,360,20,11282,NA,NA,49.31043058,NA,NA,1.8078,0.2656,86.2138,NA,61.1245,-0.7689,0.29,1.56,1.15,1.1,300
266,1.65,360,20,28272,0.8879,0.2456,51.1794,59.9683,0.3474,2.1052,0.2727,91.2092,70.4603,63.747,0.7345,0.29,1.56,1.15,1.1,150
266,1.65,360,20,23681,-0.3087,0.1964,35.604,47.5458,0.8096,1.2431,0.2741,76.399,49.22,56.144,0.6351,0.29,1.56,1.15,1.1,NA
266,1.65,360,20,16742,NA,NA,41.28972686,NA,NA,1.1012,0.3143,74.0181,NA,54.8935,-0.4591,0.29,1.56,1.15,1.1,150
267,-2.12,375,24,29906,-0.0028,0.2521,40.0723,50.7209,-0.2523,0.489078585,NA,NA,NA,NA,NA,-1.02,-0.51,0.21,-0.16,550
267,-2.12,375,24,29846,-1.2313,0.2637,23.2989,37.9683,-0.6791,-1.1132,0.4544,35.7091,34.215,35.3658,-0.7443,-1.02,-0.51,0.21,-0.16,150
267,-2.12,375,24,13610,NA,NA,28.3371091,NA,NA,-1.4675,0.4759,31.5827,NA,32.2413,-0.1982,-1.02,-0.51,0.21,-0.16,150
267,-2.12,375,24,30198,0.3354,0.2413,44.4696,54.2317,0.2841,-0.3474,0.4076,48.48,61.0265,42.1191,0.1163,-1.02,-0.51,0.21,-0.16,70
267,-2.12,375,24,17074,-1.3163,0.2432,22.4718,37.0857,-0.5583,-1.110301332,NA,NA,NA,NA,NA,-1.02,-0.51,0.21,-0.16,100
267,-2.12,375,24,30815,-0.7391,0.2267,29.1329,43.0773,-0.6384,-0.1664,0.3638,51.9268,41.2945,43.715,-0.1022,-1.02,-0.51,0.21,-0.16,NA
267,-2.12,375,24,12412,0.4111,0.2342,45.4085,55.0182,0.0469,1.1129,0.3167,74.2131,62.3528,54.9963,0.0543,-1.02,-0.51,0.21,-0.16,380
267,-2.12,375,24,14691,-0.9673,0.2394,26.1918,40.7089,-0.0389,-1.4236,0.5127,32.0361,37.7257,32.629,-1.1888,-1.02,-0.51,0.21,-0.16,380
267,-2.12,375,24,12757,-0.0537,0.2688,39.364,50.1928,-0.2656,2.2114,0.254,92.8557,54.0345,64.6836,0.1283,-1.02,-0.51,0.21,-0.16,NA
267,-2.12,375,24,28201,-0.2299,0.2526,36.798,48.3637,0.0562,-1.105,0.4406,35.8177,50.7233,35.4384,-0.0326,-1.02,-0.51,0.21,-0.16,100
267,-2.12,375,24,28526,-0.1133,0.2569,38.5147,49.5739,-0.4881,0.4598,0.3377,63.2001,52.9247,49.2374,0.0247,-1.02,-0.51,0.21,-0.16,230
267,-2.12,375,24,11623,-0.1675,0.2459,37.7254,49.0114,-0.0426,0.7006,0.3052,67.3188,51.9061,51.3604,0.3293,-1.02,-0.51,0.21,-0.16,130
267,-2.12,375,24,20843,-1.6308,0.2998,19.8571,33.8203,-1.2395,-1.1965,0.4317,34.6421,30.046,34.631,-0.5703,-1.02,-0.51,0.21,-0.16,600
267,-2.12,375,24,28061,-0.4285,0.3066,33.7584,46.3015,0.1892,-0.0827,0.3844,53.4967,46.9306,44.4533,0.2103,-1.02,-0.51,0.21,-0.16,250
267,-2.12,375,24,12411,-0.2098,0.2837,37.0981,48.5719,0.1026,0.237025565,NA,NA,NA,NA,-0.1846,-1.02,-0.51,0.21,-0.16,340
267,-2.12,375,24,34368,0.5313,0.2446,46.8821,56.2664,-0.0456,0.7761,0.278,68.5898,64.4353,52.0264,-0.2123,-1.02,-0.51,0.21,-0.16,40
267,-2.12,375,24,21008,-0.1664,0.2584,37.7416,49.0229,-0.3043,0.4911,0.3353,63.7418,51.9269,49.5133,-0.1271,-1.02,-0.51,0.21,-0.16,NA
267,-2.12,375,24,32550,-0.4029,0.2512,34.1551,46.5681,0.6456,-1.9002,0.6097,28.0109,47.4197,28.4261,0.3115,-1.02,-0.51,0.21,-0.16,270
267,-2.12,375,24,27233,-0.2788,0.2793,36.059,47.8557,0.6546,0.7909,0.3132,68.8384,49.7905,52.1571,0.0149,-1.02,-0.51,0.21,-0.16,NA
267,-2.12,375,24,23674,-0.659,0.2747,30.2709,43.9087,1.1568,-0.5947,0.4007,43.8265,42.675,39.9377,1.2447,-1.02,-0.51,0.21,-0.16,280
267,-2.12,375,24,34344,-0.0327,0.2716,39.6589,50.4113,-0.1237,1.5942,0.2075,82.4492,54.4234,59.2404,0.1753,-1.02,-0.51,0.21,-0.16,150
267,-2.12,375,24,25128,-0.2751,0.2505,36.1156,47.8944,-0.5105,0.1162,0.4207,57.134,49.8617,46.2074,-0.6539,-1.02,-0.51,0.21,-0.16,NA
267,-2.12,375,24,27419,-0.2483,0.2752,36.5214,48.1728,-0.156,1.0864,0.2763,73.7695,50.3733,54.7623,-0.1174,-1.02,-0.51,0.21,-0.16,NA
267,-2.12,375,24,31388,-1.2033,0.2351,23.5815,38.2582,-0.7325,-0.7535,0.383,41.0538,34.5576,38.5379,-0.5834,-1.02,-0.51,0.21,-0.16,200
268,-1.21,375,24,18743,0.0379,0.2363,40.6285,51.1435,-0.0117,-0.753,0.4074,41.0627,55.716,38.5426,-0.335,-2.14,NA,NA,NA,300
268,-1.21,375,24,27667,-2.2111,0.4164,16.8418,27.7964,0.6327,-0.5894,0.3315,43.9246,26.3445,39.9852,-0.8589,-2.14,NA,NA,NA,210
268,-1.21,375,24,27122,-0.4018,0.2721,34.1721,46.5795,0.4375,-0.6855,0.3633,42.2116,47.4407,39.1374,0.537,-2.14,NA,NA,NA,NA
268,-1.21,375,24,14899,-0.194,0.281,37.3332,48.7359,-0.0384,0.8757,0.3227,70.2559,51.4042,52.9045,0.1375,-2.14,NA,NA,NA,NA
268,-1.21,375,24,16470,1.1573,0.2436,54.375,62.7647,0.6745,2.5201,0.2768,97.2655,74.9567,67.4057,0.2435,-2.14,NA,NA,NA,380
268,-1.21,375,24,23429,1.1439,0.2285,54.217,62.6256,0.2192,1.631366081,NA,NA,NA,NA,NA,-2.14,NA,NA,NA,70
268,-1.21,375,24,23543,NA,NA,53.87961279,NA,NA,1.9997,0.2586,89.4963,NA,62.8165,-0.5611,-2.14,NA,NA,NA,360
268,-1.21,375,24,30660,1.3365,0.2187,56.4768,64.6245,0.7251,1.6327,0.2741,83.1276,77.9833,59.5801,-0.9463,-2.14,NA,NA,NA,150
268,-1.21,375,24,13775,-0.2583,0.2754,36.3704,48.069,0.7582,0.283272918,NA,NA,NA,NA,NA,-2.14,NA,NA,NA,NA
268,-1.21,375,24,16383,0.2748,0.2551,43.7107,53.6026,0.3497,0.9745,0.2554,71.9034,59.9588,53.7757,0.5372,-2.14,NA,NA,NA,425
268,-1.21,375,24,32945,2.4403,0.2793,67.3642,76.0835,-0.2411,2.76,0.2644,100.431,96.1687,69.521,-0.2029,-2.14,NA,NA,NA,NA
268,-1.21,375,24,13312,0.6478,0.2842,48.2952,57.4748,0.255,1.154409143,NA,NA,NA,NA,NA,-2.14,NA,NA,NA,360
268,-1.21,375,24,21516,-0.156,0.2579,37.8946,49.1311,-0.7679,0.381625457,NA,NA,NA,NA,-0.7538,-2.14,NA,NA,NA,340
268,-1.21,375,24,28766,-0.3391,0.3077,35.1376,47.2299,-0.7821,0.205590756,NA,NA,NA,NA,-0.5997,-2.14,NA,NA,NA,650
268,-1.21,375,24,10998,0.0339,0.2258,40.5748,51.1024,-0.4434,0.6845,0.3104,67.0465,55.6439,51.2183,-0.6277,-2.14,NA,NA,NA,400
268,-1.21,375,24,23683,-1.6538,0.3337,19.6944,33.5819,-0.288,-0.4934,0.4129,45.7034,29.8486,40.8315,-0.6973,-2.14,NA,NA,NA,50
268,-1.21,375,24,29740,-0.0411,0.236,39.5405,50.3233,-1.6616,0.3075,0.3871,60.5364,54.2671,47.8939,-1.2372,-2.14,NA,NA,NA,280
268,-1.21,375,24,23002,0.7586,0.252,49.6307,58.6253,1.3133,1.8043,0.2578,86.1521,68.2954,61.0934,1.2222,-2.14,NA,NA,NA,NA
268,-1.21,375,24,28829,-1.7594,0.3138,18.9953,32.4855,-0.7735,-2.0849,0.5839,26.9431,28.999,26.7969,-0.4081,-2.14,NA,NA,NA,260
268,-1.21,375,24,12783,0.0235,0.2853,40.4327,50.994,-0.7758,0.7381,0.3338,67.9513,55.4533,51.6913,-0.7086,-2.14,NA,NA,NA,600
268,-1.21,375,24,30196,-0.5574,0.2232,31.7809,44.9636,0.1098,0.2611,0.3326,59.7179,44.5103,47.4851,-0.4652,-2.14,NA,NA,NA,NA
268,-1.21,375,24,33420,-0.6111,0.2191,30.9747,44.406,0.2346,-0.055913552,NA,NA,NA,NA,NA,-2.14,NA,NA,NA,NA
268,-1.21,375,24,19273,-0.763,0.2394,28.8039,42.8293,0.5063,-0.9068,0.4189,38.6198,40.8954,37.186,0.4455,-2.14,NA,NA,NA,80
268,-1.21,375,24,10004,-0.1427,0.2649,38.0888,49.269,0.5498,0.394412249,NA,NA,NA,NA,-0.3347,-2.14,NA,NA,NA,600
269,-1.16,375,23,32851,-0.0854,0.2868,38.9149,49.8637,-0.1201,0.4177,0.3569,62.4666,53.4457,48.8653,-0.3279,-2.12,-0.6,-1.38,-1.11,450
269,-1.16,375,23,26926,-1.7656,0.3247,18.9571,32.4216,0.6327,0.2873,0.3228,60.1803,28.9524,47.7159,0.6434,-2.12,-0.6,-1.38,-1.11,NA
269,-1.16,375,23,11154,-0.4928,0.282,32.7681,45.6349,-0.7901,-0.1989,0.3213,51.3117,45.7154,43.4283,-0.9643,-2.12,-0.6,-1.38,-1.11,200
269,-1.16,375,23,29783,0.1287,0.2944,41.8375,52.0862,0.3547,-1.3247,0.4418,33.1171,57.3577,33.501,0.5135,-2.12,-0.6,-1.38,-1.11,190
269,-1.16,375,23,21824,0.7743,0.2371,49.8198,58.7888,0.543,2.4895,0.2717,96.8474,68.5598,67.1354,0.4414,-2.12,-0.6,-1.38,-1.11,NA
269,-1.16,375,23,32306,-0.0648,0.2352,39.2072,50.0774,0.7407,-1.157,0.4561,35.1414,53.8285,34.9799,0.8054,-2.12,-0.6,-1.38,-1.11,360
269,-1.16,375,23,11005,-1.0185,0.2427,25.5906,40.1771,-1.429,-1.1912,0.4791,34.7087,36.9957,34.6781,-0.8123,-2.12,-0.6,-1.38,-1.11,130
269,-1.16,375,23,34422,0.3049,0.2975,44.0888,53.9153,0.225,1.9286,0.247,88.3012,60.4902,62.1895,0.0084,-2.12,-0.6,-1.38,-1.11,100
269,-1.16,375,23,27848,-0.8525,0.263,27.6161,41.9008,0.2658,-0.5758,0.3828,44.1723,39.4545,40.1048,0.5631,-2.12,-0.6,-1.38,-1.11,NA
269,-1.16,375,23,27779,-0.5782,0.2721,31.4668,44.7476,-0.7751,-0.8633,0.4719,39.2851,44.1279,37.5693,-0.4007,-2.12,-0.6,-1.38,-1.11,650
269,-1.16,375,23,32383,-0.2787,0.2616,36.061,47.8571,-0.7997,0.4462,0.3354,62.9636,49.793,49.1172,-0.3623,-2.12,-0.6,-1.38,-1.11,280
269,-1.16,375,23,12628,-1.8702,0.3386,18.3471,31.335,-1.0351,-0.946179247,NA,NA,NA,NA,NA,-2.12,-0.6,-1.38,-1.11,130
269,-1.16,375,23,18975,-0.5094,0.259,32.5125,45.462,-0.7841,-1.2212,0.4345,34.3375,45.4029,34.4133,-0.9896,-2.12,-0.6,-1.38,-1.11,NA
269,-1.16,375,23,28818,-1.4382,0.2943,21.374,35.8202,-0.5532,-0.8076,0.4744,40.1659,31.8835,38.0603,-0.2413,-2.12,-0.6,-1.38,-1.11,70
269,-1.16,375,23,19859,-0.985,0.3054,25.9815,40.5249,0.2368,-0.2842,0.3604,49.6873,37.4703,42.6759,-0.4447,-2.12,-0.6,-1.38,-1.11,250
269,-1.16,375,23,11647,1.7313,0.2235,60.9791,68.7235,1.1579,2.3802,0.2524,95.3254,84.8681,66.1716,0.438,-2.12,-0.6,-1.38,-1.11,NA
269,-1.16,375,23,11778,-1.2565,0.2695,23.0484,37.7066,0.6284,-0.4595,0.3129,46.3438,33.9114,41.1307,0.7666,-2.12,-0.6,-1.38,-1.11,100
269,-1.16,375,23,15107,-0.4125,0.2717,34.006,46.4679,-0.0891,-0.1004,0.4054,53.1671,47.2358,44.2975,-0.1221,-2.12,-0.6,-1.38,-1.11,650
269,-1.16,375,23,33742,-0.0985,0.2469,38.7281,49.728,-0.8132,-0.6357,0.413,43.0881,53.2021,39.5762,-0.9256,-2.12,-0.6,-1.38,-1.11,320
269,-1.16,375,23,30030,-2.2017,0.3631,16.8748,27.8943,-0.6032,0.1091,0.3727,57.0053,26.386,46.1443,-0.6556,-2.12,-0.6,-1.38,-1.11,250
269,-1.16,375,23,20509,0.2836,0.3064,43.8222,53.6946,-0.4715,1.604,0.1995,82.6215,60.1153,59.3268,-0.4382,-2.12,-0.6,-1.38,-1.11,150
269,-1.16,375,23,21785,-1.009,0.3077,25.7003,40.2755,-0.0056,-0.4841,0.3353,45.8786,37.1289,40.9136,0.1885,-2.12,-0.6,-1.38,-1.11,50
269,-1.16,375,23,32582,0.7588,0.2481,49.6337,58.628,0.2416,-0.7608,0.4054,40.9326,68.2996,38.4737,0.5902,-2.12,-0.6,-1.38,-1.11,550
270,-1.07,375,28,32110,-1.6601,0.3441,19.65,33.516,-0.7878,-0.8018,0.3415,40.26,29.7947,38.1118,-0.5079,-0.23,1.07,1.15,1.1,380
270,-1.07,375,28,24984,-1.9464,0.3757,17.95,30.5444,-0.0206,0.5311,0.4067,64.4318,27.7205,49.8662,-0.2261,-0.23,1.07,1.15,1.1,80
270,-1.07,375,28,33891,-1.24,0.2461,23.2113,37.8772,-0.6358,-0.5508,0.4042,44.6322,34.1087,40.3251,-0.5499,-0.23,1.07,1.15,1.1,300
270,-1.07,375,28,31778,-0.2296,0.233,36.8021,48.3665,-0.1456,0.4651,0.3159,63.2911,50.7285,49.2837,-0.1144,-0.23,1.07,1.15,1.1,NA
270,-1.07,375,28,11486,-1.4421,0.2772,21.3403,35.7794,-0.3065,-1.2791,0.4989,33.6438,31.8427,33.9032,0.6925,-0.23,1.07,1.15,1.1,20
270,-1.07,375,28,32076,-1.4763,0.3013,21.0529,35.425,-0.2324,-1.2304,0.4819,34.225,31.4947,34.332,-0.2327,-0.23,1.07,1.15,1.1,340
270,-1.07,375,28,11829,-0.6242,0.2102,30.7812,44.2704,0.3323,-0.5663,0.471,44.347,43.2945,40.1887,0.5759,-0.23,1.07,1.15,1.1,40
270,-1.07,375,28,30545,-0.0166,0.2492,39.8824,50.5782,-0.0197,0.4378,0.3333,62.8172,54.7195,49.043,-0.1864,-0.23,1.07,1.15,1.1,90
270,-1.07,375,28,34156,0.0664,0.2476,41.0133,51.4401,1.5089,1.5968,0.2197,82.4944,56.235,59.2631,1.2506,-0.23,1.07,1.15,1.1,NA
270,-1.07,375,28,32884,-1.8186,0.3377,18.6388,31.8715,-0.0101,-0.4244,0.4114,47.0101,28.5643,41.4402,-0.7448,-0.23,1.07,1.15,1.1,340
270,-1.07,375,28,34511,-0.3612,0.2623,34.7975,47.0003,-0.3246,0.3033,0.4031,60.4621,48.215,47.8568,-0.0972,-0.23,1.07,1.15,1.1,NA
270,-1.07,375,28,28692,0.2649,0.2405,43.5863,53.5003,-0.3179,0.2585,0.2822,59.6714,59.7844,47.462,-0.3682,-0.23,1.07,1.15,1.1,500
270,-1.07,375,28,11632,0.5954,0.2613,47.6607,56.931,-0.6884,0.256,0.412,59.6271,65.5324,47.4399,-0.3395,-0.23,1.07,1.15,1.1,150
270,-1.07,375,28,30424,0.6783,0.274,48.6639,57.7917,-0.3935,1.8424,0.2416,86.8165,66.9415,61.4291,-0.4391,-0.23,1.07,1.15,1.1,30
270,-1.07,375,28,25327,0.8126,0.2297,50.2785,59.186,0.3593,0.2981,0.3754,60.3714,69.2011,47.8114,-0.7035,-0.23,1.07,1.15,1.1,NA
270,-1.07,375,28,15599,0.9322,0.2475,51.7075,60.4281,1.0828,0.8917,0.2942,70.523,71.1991,53.0456,0.8745,-0.23,1.07,1.15,1.1,280
270,-1.07,375,28,23472,-0.3939,0.2711,34.2933,46.661,0.6194,0.4212,0.3597,62.5282,47.5904,48.8965,0.6891,-0.23,1.07,1.15,1.1,80
270,-1.07,375,28,15475,-0.1474,0.2624,38.0203,49.2203,0.0432,0.9694,0.3092,71.8179,52.2853,53.7305,-0.0908,-0.23,1.07,1.15,1.1,200
270,-1.07,375,28,14916,-0.2066,0.2759,37.1458,48.6051,-0.7077,0.4316,0.3592,62.7089,51.1652,48.988,-0.83,-0.23,1.07,1.15,1.1,NA
270,-1.07,375,28,34442,-0.5761,0.216,31.4987,44.7697,-1.0217,0.0345,0.3535,55.654,44.1668,45.4864,-0.9172,-0.23,1.07,1.15,1.1,170
270,-1.07,375,28,13996,-0.208,0.2709,37.1263,48.5915,-0.5983,0.3008,0.3832,60.4189,51.1404,47.8352,-0.4954,-0.23,1.07,1.15,1.1,380
270,-1.07,375,28,25486,-0.3756,0.2814,34.5753,46.8507,-0.3534,-0.9725,0.4475,37.6499,47.9395,36.6066,-1.0032,-0.23,1.07,1.15,1.1,500
270,-1.07,375,28,17683,-0.6562,0.2984,30.312,43.9381,-0.17,0.3296,0.35,60.9251,42.7249,48.0887,-0.2581,-0.23,1.07,1.15,1.1,150
270,-1.07,375,28,20289,-1.8552,0.3728,18.4301,31.4912,-0.2048,-1.557,0.4838,30.7116,28.3093,31.4521,-0.8403,-0.23,1.07,1.15,1.1,500
270,-1.07,375,28,29113,-1.4913,0.3148,20.9285,35.2684,-0.6177,-0.543838565,NA,NA,NA,NA,NA,-0.23,1.07,1.15,1.1,NA
270,-1.07,375,28,14544,-0.5343,0.2846,32.1321,45.2036,-0.4438,0.658,0.3223,66.5984,44.9385,50.985,-0.2392,-0.23,1.07,1.15,1.1,NA
270,-1.07,375,28,17912,-0.5049,0.2926,32.5814,45.5087,-0.1774,0.3898,0.3461,61.98,45.4871,48.6194,-0.1924,-0.23,1.07,1.15,1.1,650
270,-1.07,375,28,22215,-0.3721,0.2643,34.6307,46.888,-0.7046,0.531,0.3538,64.43,48.0081,49.8653,0.055,-0.23,1.07,1.15,1.1,150
271,-0.73,375,33,20735,1.1075,0.229,53.7869,62.2474,1.3466,1.2348,0.2766,76.2596,74.1225,56.0712,0.8224,-0.43,1.56,1.15,NA,NA
271,-0.73,375,33,34281,-0.2441,0.2298,36.5839,48.2159,-0.6228,0.8878,0.3758,70.4583,50.4523,53.0114,0.0156,-0.43,1.56,1.15,NA,500
271,-0.73,375,33,22121,-0.5459,0.2374,31.9553,45.083,0.8869,1.1587,0.2765,74.9793,44.7229,55.3997,0.296,-0.43,1.56,1.15,NA,190
271,-0.73,375,33,32294,0.613,0.2488,47.8745,57.114,-0.3648,1.9293,0.2448,88.3134,65.8331,62.1958,0.3651,-0.43,1.56,1.15,NA,NA
271,-0.73,375,33,28603,0.0538,0.245,40.8431,51.3086,0.7177,0.5516,0.2571,64.7827,56.0051,50.0463,0.1894,-0.43,1.56,1.15,NA,500
271,-0.73,375,33,14071,-0.5724,0.3138,31.5544,44.8081,-0.4833,0.4869,0.3442,63.6694,44.2346,49.4764,0.0309,-0.43,1.56,1.15,NA,500
271,-0.73,375,33,19758,1.0431,0.2488,53.0243,61.5786,-0.5719,0.8712,0.2932,70.1803,73.0466,52.8646,0.7719,-0.43,1.56,1.15,NA,400
271,-0.73,375,33,33876,-0.859,0.3071,27.5318,41.8328,1.6911,0.4479,0.3129,62.9927,39.3523,49.132,1.088,-0.43,1.56,1.15,NA,NA
271,-0.73,375,33,35067,-1.5535,0.2972,20.4338,34.6236,0.3344,0.3722,0.3573,61.6723,30.745,48.4643,0.1077,-0.43,1.56,1.15,NA,30
271,-0.73,375,33,30014,0.2338,0.2454,43.1927,53.1776,0.2231,1.321,0.3026,77.7197,59.2338,56.8312,0.3573,-0.43,1.56,1.15,NA,50
271,-0.73,375,33,30181,0.9191,0.2531,51.5512,60.2919,-0.2952,0.7425,0.3235,68.0244,70.9804,51.7296,-0.0324,-0.43,1.56,1.15,NA,100
271,-0.73,375,33,31866,1.2027,0.2336,54.9094,63.2357,1.5283,2.3223,0.2617,94.4963,75.7187,65.6612,0.6572,-0.43,1.56,1.15,NA,30
